date,state,district,pincode,demo_age_5_17,demo_age_17_
16-10-2025,Andhra Pradesh,Visakhapatnam,531011,2,11
16-10-2025,Andhra Pradesh,Visakhapatnam,531019,1,3
16-10-2025,Andhra Pradesh,Visakhapatnam,531022,0,4
16-10-2025,Andhra Pradesh,Visakhapatnam,531040,9,20
16-10-2025,Andhra Pradesh,Visakhapatnam,531060,0,5
16-10-2025,Andhra Pradesh,Visakhapatnam,531061,2,12
16-10-2025,Andhra Pradesh,Visakhapatnam,531081,1,11
16-10-2025,Andhra Pradesh,Visakhapatnam,531083,1,12
16-10-2025,Andhra Pradesh,Visakhapatnam,531085,0,14
16-10-2025,Andhra Pradesh,Visakhapatnam,531113,1,15
16-10-2025,Andhra Pradesh,Visakhapatnam,531126,5,6
16-10-2025,Andhra Pradesh,Visakhapatnam,531149,6,12
16-10-2025,Andhra Pradesh,Visakhapatnam,531163,1,20
16-10-2025,Andhra Pradesh,Visakhapatnam,531219,0,10
16-10-2025,Andhra Pradesh,Visakhapatnam,535183,0,1
19-10-2025,Andhra Pradesh,Visakhapatnam,530003,1,4
19-10-2025,Andhra Pradesh,Visakhapatnam,530009,1,3
19-10-2025,Andhra Pradesh,Visakhapatnam,530018,2,7
19-10-2025,Andhra Pradesh,Visakhapatnam,530027,1,28
19-10-2025,Andhra Pradesh,Visakhapatnam,530047,5,10
19-10-2025,Andhra Pradesh,Visakhapatnam,531023,0,2
19-10-2025,Andhra Pradesh,Visakhapatnam,531026,3,4
19-10-2025,Andhra Pradesh,Visakhapatnam,531027,1,5
19-10-2025,Andhra Pradesh,Visakhapatnam,531030,1,3
19-10-2025,Andhra Pradesh,Visakhapatnam,531075,0,2
19-10-2025,Andhra Pradesh,Visakhapatnam,531116,7,13
19-10-2025,Andhra Pradesh,Visakhapatnam,531151,2,8
19-10-2025,Andhra Pradesh,Visakhapatnam,535250,0,0
26-10-2025,Andhra Pradesh,Visakhapatnam,530007,1,16
26-10-2025,Andhra Pradesh,Visakhapatnam,530009,0,3
26-10-2025,Andhra Pradesh,Visakhapatnam,530011,2,17
26-10-2025,Andhra Pradesh,Visakhapatnam,530012,1,6
26-10-2025,Andhra Pradesh,Visakhapatnam,530022,3,9
26-10-2025,Andhra Pradesh,Visakhapatnam,530041,1,14
26-10-2025,Andhra Pradesh,Visakhapatnam,530043,0,1
26-10-2025,Andhra Pradesh,Visakhapatnam,530047,2,9
26-10-2025,Andhra Pradesh,Visakhapatnam,530051,1,11
26-10-2025,Andhra Pradesh,Visakhapatnam,531025,1,7
26-10-2025,Andhra Pradesh,Visakhapatnam,531028,7,5
26-10-2025,Andhra Pradesh,Visakhapatnam,531033,5,1
26-10-2025,Andhra Pradesh,Visakhapatnam,531035,2,9
26-10-2025,Andhra Pradesh,Visakhapatnam,531036,3,11
26-10-2025,Andhra Pradesh,Visakhapatnam,531040,15,25
26-10-2025,Andhra Pradesh,Visakhapatnam,531075,1,1
26-10-2025,Andhra Pradesh,Visakhapatnam,531077,5,22
26-10-2025,Andhra Pradesh,Visakhapatnam,531083,2,5
26-10-2025,Andhra Pradesh,Visakhapatnam,531084,2,10
26-10-2025,Andhra Pradesh,Visakhapatnam,531116,4,22
26-10-2025,Andhra Pradesh,Visakhapatnam,535183,0,2
20-10-2025,Andhra Pradesh,Visakhapatnam,530004,1,2
20-10-2025,Andhra Pradesh,Visakhapatnam,530009,0,3
20-10-2025,Andhra Pradesh,Visakhapatnam,530024,1,2
20-10-2025,Andhra Pradesh,Visakhapatnam,530027,7,7
20-10-2025,Andhra Pradesh,Visakhapatnam,530049,0,1
20-10-2025,Andhra Pradesh,Visakhapatnam,531031,2,0
20-10-2025,Andhra Pradesh,Visakhapatnam,531032,1,2
20-10-2025,Andhra Pradesh,Visakhapatnam,531077,0,5
20-10-2025,Andhra Pradesh,Visakhapatnam,531084,0,1
20-10-2025,Andhra Pradesh,Visakhapatnam,531105,0,1
20-10-2025,Andhra Pradesh,Visakhapatnam,531111,2,3
20-10-2025,Andhra Pradesh,Visakhapatnam,531113,2,0
20-10-2025,Andhra Pradesh,Visakhapatnam,531149,2,2
20-10-2025,Andhra Pradesh,Visakhapatnam,531151,0,1
20-10-2025,Andhra Pradesh,Visakhapatnam,535145,0,1
21-10-2025,Andhra Pradesh,Visakhapatnam,530017,1,4
21-10-2025,Andhra Pradesh,Visakhapatnam,530047,0,2
21-10-2025,Andhra Pradesh,Visakhapatnam,530049,0,2
21-10-2025,Andhra Pradesh,Visakhapatnam,530053,2,1
21-10-2025,Andhra Pradesh,Visakhapatnam,531031,0,1
21-10-2025,Andhra Pradesh,Visakhapatnam,531035,0,1
21-10-2025,Andhra Pradesh,Visakhapatnam,531036,0,5
21-10-2025,Andhra Pradesh,Visakhapatnam,531087,1,1
21-10-2025,Andhra Pradesh,Visakhapatnam,531114,0,3
21-10-2025,Andhra Pradesh,Visakhapatnam,531116,0,5
21-10-2025,Andhra Pradesh,Visakhapatnam,535145,0,2
23-10-2025,Andhra Pradesh,Visakhapatnam,530002,0,2
23-10-2025,Andhra Pradesh,Visakhapatnam,530008,0,2
23-10-2025,Andhra Pradesh,Visakhapatnam,530009,0,1
23-10-2025,Andhra Pradesh,Visakhapatnam,530044,0,1
23-10-2025,Andhra Pradesh,Visakhapatnam,530047,0,1
23-10-2025,Andhra Pradesh,Visakhapatnam,531024,0,1
23-10-2025,Andhra Pradesh,Visakhapatnam,531040,1,1
23-10-2025,Andhra Pradesh,Visakhapatnam,531162,1,0
22-10-2025,Andhra Pradesh,Visakhapatnam,530047,1,0
22-10-2025,Andhra Pradesh,Visakhapatnam,531022,1,0
27-10-2025,Andhra Pradesh,Visakhapatnam,530017,5,20
27-10-2025,Andhra Pradesh,Visakhapatnam,530041,3,9
27-10-2025,Andhra Pradesh,Visakhapatnam,530043,0,3
27-10-2025,Andhra Pradesh,Visakhapatnam,530053,0,4
27-10-2025,Andhra Pradesh,Visakhapatnam,531036,2,6
27-10-2025,Andhra Pradesh,Visakhapatnam,531055,2,11
27-10-2025,Andhra Pradesh,Visakhapatnam,531061,2,8
27-10-2025,Andhra Pradesh,Visakhapatnam,531082,0,1
27-10-2025,Andhra Pradesh,Visakhapatnam,531083,1,2
27-10-2025,Andhra Pradesh,Visakhapatnam,531113,1,6
27-10-2025,Andhra Pradesh,Visakhapatnam,531114,1,12
27-10-2025,Andhra Pradesh,Visakhapatnam,531117,0,2
27-10-2025,Andhra Pradesh,Visakhapatnam,531149,1,6
28-10-2025,Andhra Pradesh,Visakhapatnam,530007,3,8
28-10-2025,Andhra Pradesh,Visakhapatnam,530012,6,7
28-10-2025,Andhra Pradesh,Visakhapatnam,530016,5,28
28-10-2025,Andhra Pradesh,Visakhapatnam,530017,1,16
28-10-2025,Andhra Pradesh,Visakhapatnam,530020,0,5
28-10-2025,Andhra Pradesh,Visakhapatnam,530028,0,1
28-10-2025,Andhra Pradesh,Visakhapatnam,530041,3,14
28-10-2025,Andhra Pradesh,Visakhapatnam,530046,2,31
28-10-2025,Andhra Pradesh,Visakhapatnam,530047,3,5
28-10-2025,Andhra Pradesh,Visakhapatnam,530048,5,8
28-10-2025,Andhra Pradesh,Visakhapatnam,531020,0,3
28-10-2025,Andhra Pradesh,Visakhapatnam,531021,0,1
28-10-2025,Andhra Pradesh,Visakhapatnam,531024,0,3
28-10-2025,Andhra Pradesh,Visakhapatnam,531033,1,12
28-10-2025,Andhra Pradesh,Visakhapatnam,531036,2,7
28-10-2025,Andhra Pradesh,Visakhapatnam,531040,5,24
28-10-2025,Andhra Pradesh,Visakhapatnam,531055,1,7
28-10-2025,Andhra Pradesh,Visakhapatnam,531081,5,12
28-10-2025,Andhra Pradesh,Visakhapatnam,531082,0,3
28-10-2025,Andhra Pradesh,Visakhapatnam,531083,1,3
28-10-2025,Andhra Pradesh,Visakhapatnam,531085,1,2
28-10-2025,Andhra Pradesh,Visakhapatnam,531115,1,17
28-10-2025,Andhra Pradesh,Visakhapatnam,531173,4,16
02-11-2025,Andhra Pradesh,Visakhapatnam,531028,2,1
02-11-2025,Andhra Pradesh,Visakhapatnam,531061,1,1
02-11-2025,Andhra Pradesh,Visakhapatnam,531115,6,0
02-11-2025,Andhra Pradesh,Visakhapatnam,531149,1,3
18-10-2025,Andhra Pradesh,Visakhapatnam,530004,0,10
18-10-2025,Andhra Pradesh,Visakhapatnam,530029,1,1
18-10-2025,Andhra Pradesh,Visakhapatnam,530040,1,26
18-10-2025,Andhra Pradesh,Visakhapatnam,531001,1,14
18-10-2025,Andhra Pradesh,Visakhapatnam,531029,5,14
18-10-2025,Andhra Pradesh,Visakhapatnam,531034,0,9
18-10-2025,Andhra Pradesh,Visakhapatnam,531077,4,6
18-10-2025,Andhra Pradesh,Visakhapatnam,531105,1,2
18-10-2025,Andhra Pradesh,Visakhapatnam,531114,0,12
18-10-2025,Andhra Pradesh,Visakhapatnam,531133,1,0
18-10-2025,Andhra Pradesh,Visakhapatnam,531151,6,11
18-10-2025,Andhra Pradesh,Visakhapatnam,535005,0,1
18-10-2025,Andhra Pradesh,Visakhapatnam,535183,0,3
24-10-2025,Andhra Pradesh,Visakhapatnam,530013,3,20
24-10-2025,Andhra Pradesh,Visakhapatnam,530018,2,6
24-10-2025,Andhra Pradesh,Visakhapatnam,530027,8,26
24-10-2025,Andhra Pradesh,Visakhapatnam,530045,1,16
24-10-2025,Andhra Pradesh,Visakhapatnam,530047,3,19
24-10-2025,Andhra Pradesh,Visakhapatnam,530053,1,1
24-10-2025,Andhra Pradesh,Visakhapatnam,531025,1,11
24-10-2025,Andhra Pradesh,Visakhapatnam,531027,1,16
24-10-2025,Andhra Pradesh,Visakhapatnam,531032,0,8
24-10-2025,Andhra Pradesh,Visakhapatnam,531040,7,26
24-10-2025,Andhra Pradesh,Visakhapatnam,531060,0,3
24-10-2025,Andhra Pradesh,Visakhapatnam,531077,4,19
24-10-2025,Andhra Pradesh,Visakhapatnam,531081,5,17
24-10-2025,Andhra Pradesh,Visakhapatnam,531087,1,3
24-10-2025,Andhra Pradesh,Visakhapatnam,531133,2,10
25-10-2025,Andhra Pradesh,Visakhapatnam,530011,3,22
25-10-2025,Andhra Pradesh,Visakhapatnam,530016,2,30
25-10-2025,Andhra Pradesh,Visakhapatnam,530026,5,28
25-10-2025,Andhra Pradesh,Visakhapatnam,530027,4,23
25-10-2025,Andhra Pradesh,Visakhapatnam,530032,0,1
25-10-2025,Andhra Pradesh,Visakhapatnam,530052,0,5
25-10-2025,Andhra Pradesh,Visakhapatnam,531023,0,6
25-10-2025,Andhra Pradesh,Visakhapatnam,531026,1,7
25-10-2025,Andhra Pradesh,Visakhapatnam,531027,1,14
25-10-2025,Andhra Pradesh,Visakhapatnam,531028,0,4
25-10-2025,Andhra Pradesh,Visakhapatnam,531033,1,7
25-10-2025,Andhra Pradesh,Visakhapatnam,531035,2,13
25-10-2025,Andhra Pradesh,Visakhapatnam,531040,6,21
25-10-2025,Andhra Pradesh,Visakhapatnam,531084,2,8
25-10-2025,Andhra Pradesh,Visakhapatnam,531111,2,9
25-10-2025,Andhra Pradesh,Visakhapatnam,531149,3,9
25-10-2025,Andhra Pradesh,Visakhapatnam,531173,6,32
29-10-2025,Andhra Pradesh,Visakhapatnam,530005,0,1
29-10-2025,Andhra Pradesh,Visakhapatnam,530014,0,1
06-11-2025,Andhra Pradesh,Visakhapatnam,531019,0,2
08-11-2025,Andhra Pradesh,Visakhapatnam,535005,1,1
09-11-2025,Andhra Pradesh,Visakhapatnam,530014,1,1
09-11-2025,Andhra Pradesh,Visakhapatnam,530053,0,3
09-11-2025,Andhra Pradesh,Visakhapatnam,531022,1,1
09-11-2025,Andhra Pradesh,Visakhapatnam,531082,1,0
09-11-2025,Andhra Pradesh,Visakhapatnam,531105,1,0
09-11-2025,Andhra Pradesh,Visakhapatnam,535183,1,0
15-11-2025,Andhra Pradesh,Visakhapatnam,530049,0,2
16-11-2025,Andhra Pradesh,Visakhapatnam,530047,1,9
16-11-2025,Andhra Pradesh,Visakhapatnam,531024,3,2
16-11-2025,Andhra Pradesh,Visakhapatnam,531031,1,3
16-11-2025,Andhra Pradesh,Visakhapatnam,531081,3,3
16-11-2025,Andhra Pradesh,Visakhapatnam,531111,1,0
18-11-2025,Andhra Pradesh,Visakhapatnam,535250,0,1
07-12-2025,Andhra Pradesh,Visakhapatnam,530031,0,2
07-12-2025,Andhra Pradesh,Visakhapatnam,531075,1,0
05-11-2025,Andhra Pradesh,Visakhapatnam,530004,1,1
05-11-2025,Andhra Pradesh,Visakhapatnam,530008,1,17
05-11-2025,Andhra Pradesh,Visakhapatnam,530043,0,3
05-11-2025,Andhra Pradesh,Visakhapatnam,530044,9,20
05-11-2025,Andhra Pradesh,Visakhapatnam,530047,1,7
05-11-2025,Andhra Pradesh,Visakhapatnam,530048,6,26
05-11-2025,Andhra Pradesh,Visakhapatnam,531021,0,2
05-11-2025,Andhra Pradesh,Visakhapatnam,531028,2,4
05-11-2025,Andhra Pradesh,Visakhapatnam,531033,0,5
05-11-2025,Andhra Pradesh,Visakhapatnam,531084,2,2
05-11-2025,Andhra Pradesh,Visakhapatnam,531085,0,3
05-11-2025,Andhra Pradesh,Visakhapatnam,531116,1,17
05-11-2025,Andhra Pradesh,Visakhapatnam,535183,1,1
05-11-2025,Andhra Pradesh,Visakhapatnam,535273,1,0
06-11-2025,Andhra Pradesh,Visakhapatnam,530003,2,5
06-11-2025,Andhra Pradesh,Visakhapatnam,530005,0,3
06-11-2025,Andhra Pradesh,Visakhapatnam,530016,3,30
06-11-2025,Andhra Pradesh,Visakhapatnam,530018,1,11
06-11-2025,Andhra Pradesh,Visakhapatnam,530020,1,6
06-11-2025,Andhra Pradesh,Visakhapatnam,530041,1,12
06-11-2025,Andhra Pradesh,Visakhapatnam,530049,0,5
06-11-2025,Andhra Pradesh,Visakhapatnam,530053,0,1
06-11-2025,Andhra Pradesh,Visakhapatnam,531031,1,9
06-11-2025,Andhra Pradesh,Visakhapatnam,531032,0,7
06-11-2025,Andhra Pradesh,Visakhapatnam,531040,9,25
06-11-2025,Andhra Pradesh,Visakhapatnam,531113,5,3
06-11-2025,Andhra Pradesh,Visakhapatnam,535183,0,1
06-11-2025,Andhra Pradesh,Visakhapatnam,535250,1,0
07-11-2025,Andhra Pradesh,Visakhapatnam,530004,0,9
07-11-2025,Andhra Pradesh,Visakhapatnam,530017,1,27
07-11-2025,Andhra Pradesh,Visakhapatnam,530020,0,9
07-11-2025,Andhra Pradesh,Visakhapatnam,530026,6,22
07-11-2025,Andhra Pradesh,Visakhapatnam,530032,0,6
07-11-2025,Andhra Pradesh,Visakhapatnam,530047,5,9
07-11-2025,Andhra Pradesh,Visakhapatnam,530052,5,11
07-11-2025,Andhra Pradesh,Visakhapatnam,530053,0,2
07-11-2025,Andhra Pradesh,Visakhapatnam,531023,0,3
07-11-2025,Andhra Pradesh,Visakhapatnam,531028,4,8
07-11-2025,Andhra Pradesh,Visakhapatnam,531031,1,10
07-11-2025,Andhra Pradesh,Visakhapatnam,531055,0,8
07-11-2025,Andhra Pradesh,Visakhapatnam,531077,2,11
07-11-2025,Andhra Pradesh,Visakhapatnam,531083,1,15
07-11-2025,Andhra Pradesh,Visakhapatnam,531114,3,15
07-11-2025,Andhra Pradesh,Visakhapatnam,531116,2,32
07-11-2025,Andhra Pradesh,Visakhapatnam,531117,4,4
07-11-2025,Andhra Pradesh,Visakhapatnam,531127,2,9
07-11-2025,Andhra Pradesh,Visakhapatnam,535145,1,3
08-11-2025,Andhra Pradesh,Visakhapatnam,530008,2,8
08-11-2025,Andhra Pradesh,Visakhapatnam,530011,1,9
08-11-2025,Andhra Pradesh,Visakhapatnam,530028,0,3
08-11-2025,Andhra Pradesh,Visakhapatnam,530029,0,3
08-11-2025,Andhra Pradesh,Visakhapatnam,531030,0,3
08-11-2025,Andhra Pradesh,Visakhapatnam,531040,3,15
08-11-2025,Andhra Pradesh,Visakhapatnam,531055,1,9
08-11-2025,Andhra Pradesh,Visakhapatnam,531061,4,4
08-11-2025,Andhra Pradesh,Visakhapatnam,531077,3,23
08-11-2025,Andhra Pradesh,Visakhapatnam,531082,0,1
08-11-2025,Andhra Pradesh,Visakhapatnam,531117,0,1
08-11-2025,Andhra Pradesh,Visakhapatnam,531173,2,21
08-11-2025,Andhra Pradesh,Visakhapatnam,535250,0,1
07-12-2025,Andhra Pradesh,Visakhapatnam,530007,0,2
07-12-2025,Andhra Pradesh,Visakhapatnam,530013,0,2
07-12-2025,Andhra Pradesh,Visakhapatnam,531011,0,4
07-12-2025,Andhra Pradesh,Visakhapatnam,531114,0,1
07-12-2025,Andhra Pradesh,Visakhapatnam,531149,0,1
07-12-2025,Andhra Pradesh,Visakhapatnam,531163,1,6
07-12-2025,Andhra Pradesh,Visakhapatnam,531173,0,4
05-12-2025,Andhra Pradesh,Visakhapatnam,530001,1,27
05-12-2025,Andhra Pradesh,Visakhapatnam,530003,0,6
05-12-2025,Andhra Pradesh,Visakhapatnam,530016,4,15
05-12-2025,Andhra Pradesh,Visakhapatnam,530024,0,4
05-12-2025,Andhra Pradesh,Visakhapatnam,530026,3,29
05-12-2025,Andhra Pradesh,Visakhapatnam,530043,1,8
05-12-2025,Andhra Pradesh,Visakhapatnam,530047,0,9
05-12-2025,Andhra Pradesh,Visakhapatnam,531019,0,1
05-12-2025,Andhra Pradesh,Visakhapatnam,531021,0,6
05-12-2025,Andhra Pradesh,Visakhapatnam,531105,0,1
05-12-2025,Andhra Pradesh,Visakhapatnam,531116,3,23
05-12-2025,Andhra Pradesh,Visakhapatnam,531151,3,14
05-12-2025,Andhra Pradesh,Visakhapatnam,535183,0,3
04-11-2025,Andhra Pradesh,Visakhapatnam,530003,0,3
04-11-2025,Andhra Pradesh,Visakhapatnam,530013,1,14
04-11-2025,Andhra Pradesh,Visakhapatnam,530017,4,19
04-11-2025,Andhra Pradesh,Visakhapatnam,530020,0,6
04-11-2025,Andhra Pradesh,Visakhapatnam,530022,2,6
04-11-2025,Andhra Pradesh,Visakhapatnam,530027,3,37
04-11-2025,Andhra Pradesh,Visakhapatnam,530041,5,13
04-11-2025,Andhra Pradesh,Visakhapatnam,530045,1,12
04-11-2025,Andhra Pradesh,Visakhapatnam,530046,3,19
04-11-2025,Andhra Pradesh,Visakhapatnam,530051,2,11
04-11-2025,Andhra Pradesh,Visakhapatnam,531031,0,9
04-11-2025,Andhra Pradesh,Visakhapatnam,531034,2,12
04-11-2025,Andhra Pradesh,Visakhapatnam,531035,1,10
04-11-2025,Andhra Pradesh,Visakhapatnam,531075,0,6
04-11-2025,Andhra Pradesh,Visakhapatnam,531105,2,2
04-11-2025,Andhra Pradesh,Visakhapatnam,531113,2,10
04-11-2025,Andhra Pradesh,Visakhapatnam,531133,1,16
04-11-2025,Andhra Pradesh,Visakhapatnam,535145,3,1
04-11-2025,Andhra Pradesh,Visakhapatnam,535273,0,3
10-11-2025,Andhra Pradesh,Visakhapatnam,530002,3,15
10-11-2025,Andhra Pradesh,Visakhapatnam,530007,2,12
10-11-2025,Andhra Pradesh,Visakhapatnam,530012,1,11
10-11-2025,Andhra Pradesh,Visakhapatnam,530027,2,24
10-11-2025,Andhra Pradesh,Visakhapatnam,530028,0,6
10-11-2025,Andhra Pradesh,Visakhapatnam,530045,0,24
10-11-2025,Andhra Pradesh,Visakhapatnam,530053,0,3
10-11-2025,Andhra Pradesh,Visakhapatnam,531001,1,23
10-11-2025,Andhra Pradesh,Visakhapatnam,531021,1,4
10-11-2025,Andhra Pradesh,Visakhapatnam,531022,0,3
10-11-2025,Andhra Pradesh,Visakhapatnam,531034,1,7
10-11-2025,Andhra Pradesh,Visakhapatnam,531035,2,10
10-11-2025,Andhra Pradesh,Visakhapatnam,531105,2,1
10-11-2025,Andhra Pradesh,Visakhapatnam,531111,5,12
10-11-2025,Andhra Pradesh,Visakhapatnam,531114,4,10
10-11-2025,Andhra Pradesh,Visakhapatnam,531151,4,9
10-11-2025,Andhra Pradesh,Visakhapatnam,531163,0,19
10-11-2025,Andhra Pradesh,Visakhapatnam,531219,3,12
10-11-2025,Andhra Pradesh,Visakhapatnam,535005,0,3
09-11-2025,Andhra Pradesh,Visakhapatnam,530008,4,5
09-11-2025,Andhra Pradesh,Visakhapatnam,530016,2,9
09-11-2025,Andhra Pradesh,Visakhapatnam,530022,0,1
09-11-2025,Andhra Pradesh,Visakhapatnam,531001,1,0
09-11-2025,Andhra Pradesh,Visakhapatnam,531026,1,1
09-11-2025,Andhra Pradesh,Visakhapatnam,531075,1,0
09-11-2025,Andhra Pradesh,Visakhapatnam,531115,0,1
09-11-2025,Andhra Pradesh,Visakhapatnam,531116,0,2
09-11-2025,Andhra Pradesh,Visakhapatnam,531151,0,1
11-11-2025,Andhra Pradesh,Visakhapatnam,530012,2,16
11-11-2025,Andhra Pradesh,Visakhapatnam,530016,1,34
11-11-2025,Andhra Pradesh,Visakhapatnam,530027,7,15
11-11-2025,Andhra Pradesh,Visakhapatnam,530032,1,1
11-11-2025,Andhra Pradesh,Visakhapatnam,530041,4,16
11-11-2025,Andhra Pradesh,Visakhapatnam,530045,1,12
11-11-2025,Andhra Pradesh,Visakhapatnam,530046,2,17
11-11-2025,Andhra Pradesh,Visakhapatnam,530047,1,10
11-11-2025,Andhra Pradesh,Visakhapatnam,530051,0,10
11-11-2025,Andhra Pradesh,Visakhapatnam,530052,1,4
11-11-2025,Andhra Pradesh,Visakhapatnam,531024,1,6
11-11-2025,Andhra Pradesh,Visakhapatnam,531036,1,18
11-11-2025,Andhra Pradesh,Visakhapatnam,531075,1,1
11-11-2025,Andhra Pradesh,Visakhapatnam,531077,3,10
11-11-2025,Andhra Pradesh,Visakhapatnam,535145,2,1
13-11-2025,Andhra Pradesh,Visakhapatnam,530016,3,11
13-11-2025,Andhra Pradesh,Visakhapatnam,530022,1,4
13-11-2025,Andhra Pradesh,Visakhapatnam,530040,3,31
13-11-2025,Andhra Pradesh,Visakhapatnam,531001,0,18
13-11-2025,Andhra Pradesh,Visakhapatnam,531002,1,1
13-11-2025,Andhra Pradesh,Visakhapatnam,531027,0,15
13-11-2025,Andhra Pradesh,Visakhapatnam,531028,0,6
13-11-2025,Andhra Pradesh,Visakhapatnam,531029,5,18
13-11-2025,Andhra Pradesh,Visakhapatnam,531035,1,4
13-11-2025,Andhra Pradesh,Visakhapatnam,531055,0,9
13-11-2025,Andhra Pradesh,Visakhapatnam,531085,0,3
13-11-2025,Andhra Pradesh,Visakhapatnam,531105,1,0
13-11-2025,Andhra Pradesh,Visakhapatnam,531115,0,9
13-11-2025,Andhra Pradesh,Visakhapatnam,531162,4,11
12-11-2025,Andhra Pradesh,Visakhapatnam,530001,3,28
12-11-2025,Andhra Pradesh,Visakhapatnam,530002,0,7
12-11-2025,Andhra Pradesh,Visakhapatnam,530012,2,8
12-11-2025,Andhra Pradesh,Visakhapatnam,530013,0,15
12-11-2025,Andhra Pradesh,Visakhapatnam,530014,0,1
12-11-2025,Andhra Pradesh,Visakhapatnam,530020,0,8
12-11-2025,Andhra Pradesh,Visakhapatnam,530029,0,3
12-11-2025,Andhra Pradesh,Visakhapatnam,530031,1,2
12-11-2025,Andhra Pradesh,Visakhapatnam,530040,1,19
12-11-2025,Andhra Pradesh,Visakhapatnam,530041,1,10
12-11-2025,Andhra Pradesh,Visakhapatnam,531019,1,7
12-11-2025,Andhra Pradesh,Visakhapatnam,531020,0,2
12-11-2025,Andhra Pradesh,Visakhapatnam,531025,1,7
12-11-2025,Andhra Pradesh,Visakhapatnam,531035,1,14
12-11-2025,Andhra Pradesh,Visakhapatnam,531040,3,13
12-11-2025,Andhra Pradesh,Visakhapatnam,531060,0,1
12-11-2025,Andhra Pradesh,Visakhapatnam,531081,2,2
12-11-2025,Andhra Pradesh,Visakhapatnam,531082,0,2
12-11-2025,Andhra Pradesh,Visakhapatnam,531105,1,0
12-11-2025,Andhra Pradesh,Visakhapatnam,531113,0,6
12-11-2025,Andhra Pradesh,Visakhapatnam,531127,1,7
12-11-2025,Andhra Pradesh,Visakhapatnam,535183,0,5
15-11-2025,Andhra Pradesh,Visakhapatnam,530001,1,13
15-11-2025,Andhra Pradesh,Visakhapatnam,530004,2,4
15-11-2025,Andhra Pradesh,Visakhapatnam,530008,3,18
15-11-2025,Andhra Pradesh,Visakhapatnam,530011,2,11
15-11-2025,Andhra Pradesh,Visakhapatnam,530013,0,13
15-11-2025,Andhra Pradesh,Visakhapatnam,530014,1,1
15-11-2025,Andhra Pradesh,Visakhapatnam,530026,4,18
15-11-2025,Andhra Pradesh,Visakhapatnam,530046,0,21
15-11-2025,Andhra Pradesh,Visakhapatnam,530048,1,16
15-11-2025,Andhra Pradesh,Visakhapatnam,530053,0,2
15-11-2025,Andhra Pradesh,Visakhapatnam,531011,0,5
15-11-2025,Andhra Pradesh,Visakhapatnam,531024,4,5
15-11-2025,Andhra Pradesh,Visakhapatnam,531032,2,8
15-11-2025,Andhra Pradesh,Visakhapatnam,531075,0,3
15-11-2025,Andhra Pradesh,Visakhapatnam,531077,5,13
15-11-2025,Andhra Pradesh,Visakhapatnam,531084,0,5
15-11-2025,Andhra Pradesh,Visakhapatnam,531113,2,6
15-11-2025,Andhra Pradesh,Visakhapatnam,531133,0,1
15-11-2025,Andhra Pradesh,Visakhapatnam,531219,0,7
15-11-2025,Andhra Pradesh,Visakhapatnam,535183,0,1
14-11-2025,Andhra Pradesh,Visakhapatnam,530001,2,17
14-11-2025,Andhra Pradesh,Visakhapatnam,530011,3,14
14-11-2025,Andhra Pradesh,Visakhapatnam,530014,1,1
14-11-2025,Andhra Pradesh,Visakhapatnam,530031,0,2
14-11-2025,Andhra Pradesh,Visakhapatnam,530032,0,7
14-11-2025,Andhra Pradesh,Visakhapatnam,530043,0,1
14-11-2025,Andhra Pradesh,Visakhapatnam,530049,0,2
14-11-2025,Andhra Pradesh,Visakhapatnam,530051,1,9
14-11-2025,Andhra Pradesh,Visakhapatnam,531001,2,12
14-11-2025,Andhra Pradesh,Visakhapatnam,531002,0,8
14-11-2025,Andhra Pradesh,Visakhapatnam,531011,3,4
14-11-2025,Andhra Pradesh,Visakhapatnam,531025,0,4
14-11-2025,Andhra Pradesh,Visakhapatnam,531027,2,12
14-11-2025,Andhra Pradesh,Visakhapatnam,531032,1,6
14-11-2025,Andhra Pradesh,Visakhapatnam,531035,2,12
14-11-2025,Andhra Pradesh,Visakhapatnam,531061,0,12
14-11-2025,Andhra Pradesh,Visakhapatnam,531113,2,9
14-11-2025,Andhra Pradesh,Visakhapatnam,531114,3,12
14-11-2025,Andhra Pradesh,Visakhapatnam,531115,1,9
14-11-2025,Andhra Pradesh,Visakhapatnam,531116,1,23
14-11-2025,Andhra Pradesh,Visakhapatnam,531149,2,9
14-11-2025,Andhra Pradesh,Visakhapatnam,531163,1,9
14-11-2025,Andhra Pradesh,Visakhapatnam,531219,0,15
14-11-2025,Andhra Pradesh,Visakhapatnam,535145,0,2
16-11-2025,Andhra Pradesh,Visakhapatnam,530002,0,2
16-11-2025,Andhra Pradesh,Visakhapatnam,530003,0,3
16-11-2025,Andhra Pradesh,Visakhapatnam,530004,0,1
16-11-2025,Andhra Pradesh,Visakhapatnam,530032,1,0
16-11-2025,Andhra Pradesh,Visakhapatnam,530040,1,6
16-11-2025,Andhra Pradesh,Visakhapatnam,530045,0,2
16-11-2025,Andhra Pradesh,Visakhapatnam,530046,4,12
16-11-2025,Andhra Pradesh,Visakhapatnam,531025,0,1
25-12-2025,Andhra Pradesh,Visakhapatnam,531019,1,1
25-12-2025,Andhra Pradesh,Visakhapatnam,531024,1,3
25-12-2025,Andhra Pradesh,Visakhapatnam,535005,0,2
25-12-2025,Andhra Pradesh,Visakhapatnam,535273,0,1
