date,state,district,pincode,bio_age_5_17,bio_age_17_
25-09-2025,Andhra Pradesh,Srikakulam,532456,3,2
25-09-2025,Andhra Pradesh,Srikakulam,532458,10,3
25-09-2025,Andhra Pradesh,Srikakulam,532484,9,4
28-09-2025,Andhra Pradesh,Srikakulam,532123,1,1
28-09-2025,Andhra Pradesh,Srikakulam,532221,0,1
30-09-2025,Andhra Pradesh,Srikakulam,532148,3,7
30-09-2025,Andhra Pradesh,Srikakulam,532201,15,17
30-09-2025,Andhra Pradesh,Srikakulam,532222,5,6
30-09-2025,Andhra Pradesh,Srikakulam,532402,2,5
30-09-2025,Andhra Pradesh,Srikakulam,532408,2,4
30-09-2025,Andhra Pradesh,Srikakulam,532426,2,5
30-09-2025,Andhra Pradesh,Srikakulam,532429,0,1
30-09-2025,Andhra Pradesh,Srikakulam,532457,2,0
30-09-2025,Andhra Pradesh,Srikakulam,532458,13,6
30-09-2025,Andhra Pradesh,Srikakulam,532461,3,1
30-09-2025,Andhra Pradesh,Srikakulam,532462,2,2
29-09-2025,Andhra Pradesh,Srikakulam,532123,12,21
29-09-2025,Andhra Pradesh,Srikakulam,532168,15,19
29-09-2025,Andhra Pradesh,Srikakulam,532195,32,17
29-09-2025,Andhra Pradesh,Srikakulam,532211,6,0
29-09-2025,Andhra Pradesh,Srikakulam,532284,4,8
29-09-2025,Andhra Pradesh,Srikakulam,532291,2,4
29-09-2025,Andhra Pradesh,Srikakulam,532409,2,3
29-09-2025,Andhra Pradesh,Srikakulam,532429,3,7
29-09-2025,Andhra Pradesh,Srikakulam,532445,8,9
29-09-2025,Andhra Pradesh,Srikakulam,532456,3,5
29-09-2025,Andhra Pradesh,Srikakulam,532461,1,2
29-09-2025,Andhra Pradesh,Srikakulam,535557,2,2
04-10-2025,Andhra Pradesh,Srikakulam,532001,30,29
04-10-2025,Andhra Pradesh,Srikakulam,532123,9,10
04-10-2025,Andhra Pradesh,Srikakulam,532185,23,8
04-10-2025,Andhra Pradesh,Srikakulam,532190,3,5
04-10-2025,Andhra Pradesh,Srikakulam,532201,16,35
04-10-2025,Andhra Pradesh,Srikakulam,532218,6,2
04-10-2025,Andhra Pradesh,Srikakulam,532220,7,5
04-10-2025,Andhra Pradesh,Srikakulam,532221,7,14
04-10-2025,Andhra Pradesh,Srikakulam,532405,7,10
04-10-2025,Andhra Pradesh,Srikakulam,532429,3,3
04-10-2025,Andhra Pradesh,Srikakulam,532432,10,8
04-10-2025,Andhra Pradesh,Srikakulam,532455,10,12
04-10-2025,Andhra Pradesh,Srikakulam,532461,2,2
04-10-2025,Andhra Pradesh,Srikakulam,532474,0,8
04-10-2025,Andhra Pradesh,Srikakulam,532484,7,3
04-10-2025,Andhra Pradesh,Srikakulam,535128,1,0
29-10-2025,Andhra Pradesh,Srikakulam,532214,7,4
29-10-2025,Andhra Pradesh,Srikakulam,532215,3,0
29-10-2025,Andhra Pradesh,Srikakulam,532221,10,5
29-10-2025,Andhra Pradesh,Srikakulam,532242,11,4
29-10-2025,Andhra Pradesh,Srikakulam,532401,31,9
29-10-2025,Andhra Pradesh,Srikakulam,532410,14,4
29-10-2025,Andhra Pradesh,Srikakulam,532425,10,5
29-10-2025,Andhra Pradesh,Srikakulam,532430,17,9
29-10-2025,Andhra Pradesh,Srikakulam,532443,2,3
29-10-2025,Andhra Pradesh,Srikakulam,532456,0,1
29-10-2025,Andhra Pradesh,Srikakulam,532474,9,3
29-10-2025,Andhra Pradesh,Srikakulam,532484,23,5
29-10-2025,Andhra Pradesh,Srikakulam,535125,1,0
29-10-2025,Andhra Pradesh,Srikakulam,535128,1,0
29-10-2025,Andhra Pradesh,Srikakulam,535557,2,1
30-10-2025,Andhra Pradesh,Srikakulam,532123,18,9
30-10-2025,Andhra Pradesh,Srikakulam,532190,6,2
30-10-2025,Andhra Pradesh,Srikakulam,532201,29,16
30-10-2025,Andhra Pradesh,Srikakulam,532216,22,3
30-10-2025,Andhra Pradesh,Srikakulam,532219,3,5
30-10-2025,Andhra Pradesh,Srikakulam,532221,15,5
30-10-2025,Andhra Pradesh,Srikakulam,532242,20,9
30-10-2025,Andhra Pradesh,Srikakulam,532402,8,5
30-10-2025,Andhra Pradesh,Srikakulam,532407,58,18
30-10-2025,Andhra Pradesh,Srikakulam,532421,35,9
30-10-2025,Andhra Pradesh,Srikakulam,532425,27,7
30-10-2025,Andhra Pradesh,Srikakulam,532429,19,3
30-10-2025,Andhra Pradesh,Srikakulam,532432,15,10
30-10-2025,Andhra Pradesh,Srikakulam,532440,11,9
30-10-2025,Andhra Pradesh,Srikakulam,532455,21,4
30-10-2025,Andhra Pradesh,Srikakulam,532456,8,4
30-10-2025,Andhra Pradesh,Srikakulam,532458,29,17
30-10-2025,Andhra Pradesh,Srikakulam,532461,10,1
30-10-2025,Andhra Pradesh,Srikakulam,535128,10,2
31-10-2025,Andhra Pradesh,Srikakulam,532005,6,4
31-10-2025,Andhra Pradesh,Srikakulam,532185,50,22
31-10-2025,Andhra Pradesh,Srikakulam,532190,4,4
31-10-2025,Andhra Pradesh,Srikakulam,532201,23,22
31-10-2025,Andhra Pradesh,Srikakulam,532212,8,8
31-10-2025,Andhra Pradesh,Srikakulam,532213,11,10
31-10-2025,Andhra Pradesh,Srikakulam,532220,6,6
31-10-2025,Andhra Pradesh,Srikakulam,532222,45,9
31-10-2025,Andhra Pradesh,Srikakulam,532263,7,2
31-10-2025,Andhra Pradesh,Srikakulam,532290,19,10
31-10-2025,Andhra Pradesh,Srikakulam,532322,11,7
31-10-2025,Andhra Pradesh,Srikakulam,532402,9,3
31-10-2025,Andhra Pradesh,Srikakulam,532407,48,24
31-10-2025,Andhra Pradesh,Srikakulam,532421,26,8
31-10-2025,Andhra Pradesh,Srikakulam,532428,2,3
31-10-2025,Andhra Pradesh,Srikakulam,532456,7,4
31-10-2025,Andhra Pradesh,Srikakulam,532459,21,18
31-10-2025,Andhra Pradesh,Srikakulam,532461,3,6
31-10-2025,Andhra Pradesh,Srikakulam,532462,7,5
10-11-2025,Andhra Pradesh,Srikakulam,532001,17,31
10-11-2025,Andhra Pradesh,Srikakulam,532122,3,12
10-11-2025,Andhra Pradesh,Srikakulam,532190,0,3
10-11-2025,Andhra Pradesh,Srikakulam,532195,11,11
10-11-2025,Andhra Pradesh,Srikakulam,532211,4,10
10-11-2025,Andhra Pradesh,Srikakulam,532214,4,10
10-11-2025,Andhra Pradesh,Srikakulam,532216,2,6
10-11-2025,Andhra Pradesh,Srikakulam,532222,6,9
10-11-2025,Andhra Pradesh,Srikakulam,532243,12,10
10-11-2025,Andhra Pradesh,Srikakulam,532264,10,7
10-11-2025,Andhra Pradesh,Srikakulam,532401,12,9
10-11-2025,Andhra Pradesh,Srikakulam,532405,1,13
10-11-2025,Andhra Pradesh,Srikakulam,532430,8,5
10-11-2025,Andhra Pradesh,Srikakulam,532440,18,15
10-11-2025,Andhra Pradesh,Srikakulam,532456,2,2
10-11-2025,Andhra Pradesh,Srikakulam,532459,12,10
10-11-2025,Andhra Pradesh,Srikakulam,532461,3,3
10-11-2025,Andhra Pradesh,Srikakulam,532484,5,13
26-10-2025,Andhra Pradesh,Srikakulam,532195,1,0
26-10-2025,Andhra Pradesh,Srikakulam,532211,1,0
26-10-2025,Andhra Pradesh,Srikakulam,532214,0,1
26-10-2025,Andhra Pradesh,Srikakulam,532402,1,0
26-10-2025,Andhra Pradesh,Srikakulam,532404,0,1
26-10-2025,Andhra Pradesh,Srikakulam,532421,2,0
26-10-2025,Andhra Pradesh,Srikakulam,532427,1,0
26-10-2025,Andhra Pradesh,Srikakulam,532430,0,1
26-10-2025,Andhra Pradesh,Srikakulam,532440,1,0
27-10-2025,Andhra Pradesh,Srikakulam,532211,8,9
27-10-2025,Andhra Pradesh,Srikakulam,532215,17,3
27-10-2025,Andhra Pradesh,Srikakulam,532292,13,1
27-10-2025,Andhra Pradesh,Srikakulam,532409,8,7
27-10-2025,Andhra Pradesh,Srikakulam,532410,10,2
27-10-2025,Andhra Pradesh,Srikakulam,532426,7,3
27-10-2025,Andhra Pradesh,Srikakulam,532427,16,5
27-10-2025,Andhra Pradesh,Srikakulam,532443,9,4
27-10-2025,Andhra Pradesh,Srikakulam,532457,6,9
27-10-2025,Andhra Pradesh,Srikakulam,532474,7,6
27-10-2025,Andhra Pradesh,Srikakulam,535128,1,1
01-11-2025,Andhra Pradesh,Srikakulam,532201,13,16
01-11-2025,Andhra Pradesh,Srikakulam,532211,12,9
01-11-2025,Andhra Pradesh,Srikakulam,532218,5,9
01-11-2025,Andhra Pradesh,Srikakulam,532220,0,2
01-11-2025,Andhra Pradesh,Srikakulam,532222,10,5
01-11-2025,Andhra Pradesh,Srikakulam,532292,3,4
01-11-2025,Andhra Pradesh,Srikakulam,532404,2,2
01-11-2025,Andhra Pradesh,Srikakulam,532405,7,6
01-11-2025,Andhra Pradesh,Srikakulam,532406,3,2
01-11-2025,Andhra Pradesh,Srikakulam,532407,22,37
01-11-2025,Andhra Pradesh,Srikakulam,532410,9,3
01-11-2025,Andhra Pradesh,Srikakulam,532427,3,10
01-11-2025,Andhra Pradesh,Srikakulam,532440,11,7
01-11-2025,Andhra Pradesh,Srikakulam,532455,23,9
13-11-2025,Andhra Pradesh,Srikakulam,532148,5,7
13-11-2025,Andhra Pradesh,Srikakulam,532195,7,8
13-11-2025,Andhra Pradesh,Srikakulam,532243,9,7
13-11-2025,Andhra Pradesh,Srikakulam,532264,12,11
13-11-2025,Andhra Pradesh,Srikakulam,535128,0,2
13-11-2025,Andhra Pradesh,Srikakulam,535557,1,1
14-12-2025,Andhra Pradesh,Srikakulam,532122,1,0
14-12-2025,Andhra Pradesh,Srikakulam,532284,1,0
14-12-2025,Andhra Pradesh,Srikakulam,532403,1,0
15-12-2025,Andhra Pradesh,Srikakulam,532005,14,11
15-12-2025,Andhra Pradesh,Srikakulam,532127,25,12
15-12-2025,Andhra Pradesh,Srikakulam,532212,1,10
15-12-2025,Andhra Pradesh,Srikakulam,532219,1,3
15-12-2025,Andhra Pradesh,Srikakulam,532263,1,2
15-12-2025,Andhra Pradesh,Srikakulam,532426,2,3
15-12-2025,Andhra Pradesh,Srikakulam,532430,14,10
15-12-2025,Andhra Pradesh,Srikakulam,532440,19,19
15-12-2025,Andhra Pradesh,Srikakulam,532455,8,6
15-12-2025,Andhra Pradesh,Srikakulam,532462,8,6
15-12-2025,Andhra Pradesh,Srikakulam,535125,2,1
17-12-2025,Andhra Pradesh,Srikakulam,532474,10,1
17-12-2025,Andhra Pradesh,Srikakulam,535557,2,1
17-12-2025,Andhra Pradesh,Srikakulam,532005,4,8
17-12-2025,Andhra Pradesh,Srikakulam,532123,12,12
17-12-2025,Andhra Pradesh,Srikakulam,532190,6,2
17-12-2025,Andhra Pradesh,Srikakulam,532214,14,2
17-12-2025,Andhra Pradesh,Srikakulam,532215,1,4
17-12-2025,Andhra Pradesh,Srikakulam,532218,10,7
17-12-2025,Andhra Pradesh,Srikakulam,532219,3,5
17-12-2025,Andhra Pradesh,Srikakulam,532243,21,7
17-12-2025,Andhra Pradesh,Srikakulam,532291,6,7
17-12-2025,Andhra Pradesh,Srikakulam,532406,11,6
17-12-2025,Andhra Pradesh,Srikakulam,532409,10,8
17-12-2025,Andhra Pradesh,Srikakulam,532410,3,3
17-12-2025,Andhra Pradesh,Srikakulam,532421,32,7
17-12-2025,Andhra Pradesh,Srikakulam,532429,7,6
17-12-2025,Andhra Pradesh,Srikakulam,532459,10,0
16-12-2025,Andhra Pradesh,Srikakulam,532123,14,12
16-12-2025,Andhra Pradesh,Srikakulam,532168,20,12
16-12-2025,Andhra Pradesh,Srikakulam,532185,23,15
16-12-2025,Andhra Pradesh,Srikakulam,532242,7,10
16-12-2025,Andhra Pradesh,Srikakulam,532263,4,4
16-12-2025,Andhra Pradesh,Srikakulam,532292,3,1
16-12-2025,Andhra Pradesh,Srikakulam,532406,13,5
16-12-2025,Andhra Pradesh,Srikakulam,532409,7,5
16-12-2025,Andhra Pradesh,Srikakulam,532410,1,1
16-12-2025,Andhra Pradesh,Srikakulam,532428,3,2
16-12-2025,Andhra Pradesh,Srikakulam,532440,25,23
16-12-2025,Andhra Pradesh,Srikakulam,532455,13,12
16-12-2025,Andhra Pradesh,Srikakulam,532457,2,3
16-12-2025,Andhra Pradesh,Srikakulam,535125,2,3
18-12-2025,Andhra Pradesh,Srikakulam,532127,28,15
18-12-2025,Andhra Pradesh,Srikakulam,532148,12,9
18-12-2025,Andhra Pradesh,Srikakulam,532214,9,3
18-12-2025,Andhra Pradesh,Srikakulam,532219,1,5
18-12-2025,Andhra Pradesh,Srikakulam,532221,15,5
18-12-2025,Andhra Pradesh,Srikakulam,532263,7,1
18-12-2025,Andhra Pradesh,Srikakulam,532284,8,3
18-12-2025,Andhra Pradesh,Srikakulam,532291,3,4
18-12-2025,Andhra Pradesh,Srikakulam,532404,18,1
18-12-2025,Andhra Pradesh,Srikakulam,532405,18,10
18-12-2025,Andhra Pradesh,Srikakulam,532410,4,1
18-12-2025,Andhra Pradesh,Srikakulam,532429,7,4
18-12-2025,Andhra Pradesh,Srikakulam,532432,9,3
18-12-2025,Andhra Pradesh,Srikakulam,532456,5,6
19-12-2025,Andhra Pradesh,Srikakulam,532148,9,3
19-12-2025,Andhra Pradesh,Srikakulam,532168,20,16
19-12-2025,Andhra Pradesh,Srikakulam,532211,9,8
19-12-2025,Andhra Pradesh,Srikakulam,532220,6,1
19-12-2025,Andhra Pradesh,Srikakulam,532263,12,3
19-12-2025,Andhra Pradesh,Srikakulam,532264,20,5
19-12-2025,Andhra Pradesh,Srikakulam,532291,5,3
19-12-2025,Andhra Pradesh,Srikakulam,532443,6,32
19-12-2025,Andhra Pradesh,Srikakulam,532459,15,12
19-12-2025,Andhra Pradesh,Srikakulam,532462,3,6
20-12-2025,Andhra Pradesh,Srikakulam,532168,20,15
20-12-2025,Andhra Pradesh,Srikakulam,532211,12,6
20-12-2025,Andhra Pradesh,Srikakulam,532218,1,5
20-12-2025,Andhra Pradesh,Srikakulam,532242,8,5
20-12-2025,Andhra Pradesh,Srikakulam,532290,6,3
20-12-2025,Andhra Pradesh,Srikakulam,532292,5,3
20-12-2025,Andhra Pradesh,Srikakulam,532403,8,11
20-12-2025,Andhra Pradesh,Srikakulam,532409,4,9
20-12-2025,Andhra Pradesh,Srikakulam,532428,1,1
20-12-2025,Andhra Pradesh,Srikakulam,532458,11,6
20-12-2025,Andhra Pradesh,Srikakulam,532461,6,2
20-12-2025,Andhra Pradesh,Srikakulam,532484,4,5
30-11-2025,Andhra Pradesh,Srikakulam,532440,1,0
04-12-2025,Andhra Pradesh,Srikakulam,532195,3,12
04-12-2025,Andhra Pradesh,Srikakulam,532211,4,13
04-12-2025,Andhra Pradesh,Srikakulam,532212,2,6
04-12-2025,Andhra Pradesh,Srikakulam,532214,1,7
04-12-2025,Andhra Pradesh,Srikakulam,532215,3,3
04-12-2025,Andhra Pradesh,Srikakulam,532218,3,10
04-12-2025,Andhra Pradesh,Srikakulam,532263,1,5
04-12-2025,Andhra Pradesh,Srikakulam,532284,0,5
04-12-2025,Andhra Pradesh,Srikakulam,532421,7,14
04-12-2025,Andhra Pradesh,Srikakulam,532427,0,4
04-12-2025,Andhra Pradesh,Srikakulam,532458,2,4
03-12-2025,Andhra Pradesh,Srikakulam,532201,9,22
03-12-2025,Andhra Pradesh,Srikakulam,532284,1,3
03-12-2025,Andhra Pradesh,Srikakulam,532290,1,2
03-12-2025,Andhra Pradesh,Srikakulam,532403,5,17
03-12-2025,Andhra Pradesh,Srikakulam,532406,9,6
03-12-2025,Andhra Pradesh,Srikakulam,532421,10,12
03-12-2025,Andhra Pradesh,Srikakulam,532427,1,6
03-12-2025,Andhra Pradesh,Srikakulam,532458,6,11
03-12-2025,Andhra Pradesh,Srikakulam,532459,7,11
03-12-2025,Andhra Pradesh,Srikakulam,532460,15,20
08-12-2025,Andhra Pradesh,Srikakulam,532005,4,3
08-12-2025,Andhra Pradesh,Srikakulam,532211,5,13
08-12-2025,Andhra Pradesh,Srikakulam,532212,2,3
08-12-2025,Andhra Pradesh,Srikakulam,532214,4,13
08-12-2025,Andhra Pradesh,Srikakulam,532215,4,6
08-12-2025,Andhra Pradesh,Srikakulam,532218,5,12
08-12-2025,Andhra Pradesh,Srikakulam,532222,6,10
08-12-2025,Andhra Pradesh,Srikakulam,532292,4,5
08-12-2025,Andhra Pradesh,Srikakulam,532322,0,6
08-12-2025,Andhra Pradesh,Srikakulam,532405,5,5
08-12-2025,Andhra Pradesh,Srikakulam,532408,2,9
08-12-2025,Andhra Pradesh,Srikakulam,532410,6,2
08-12-2025,Andhra Pradesh,Srikakulam,532421,9,16
08-12-2025,Andhra Pradesh,Srikakulam,532458,4,8
08-12-2025,Andhra Pradesh,Srikakulam,532484,5,8
06-12-2025,Andhra Pradesh,Srikakulam,532127,11,11
06-12-2025,Andhra Pradesh,Srikakulam,532216,4,1
06-12-2025,Andhra Pradesh,Srikakulam,532220,3,3
06-12-2025,Andhra Pradesh,Srikakulam,532242,2,2
06-12-2025,Andhra Pradesh,Srikakulam,532263,0,3
06-12-2025,Andhra Pradesh,Srikakulam,532264,1,4
06-12-2025,Andhra Pradesh,Srikakulam,532290,3,11
06-12-2025,Andhra Pradesh,Srikakulam,532292,2,3
06-12-2025,Andhra Pradesh,Srikakulam,532404,1,7
06-12-2025,Andhra Pradesh,Srikakulam,532427,3,4
06-12-2025,Andhra Pradesh,Srikakulam,532430,9,2
06-12-2025,Andhra Pradesh,Srikakulam,532432,2,6
06-12-2025,Andhra Pradesh,Srikakulam,532455,5,1
06-12-2025,Andhra Pradesh,Srikakulam,532474,4,0
06-12-2025,Andhra Pradesh,Srikakulam,535557,1,1
11-12-2025,Andhra Pradesh,Srikakulam,532001,18,18
11-12-2025,Andhra Pradesh,Srikakulam,532201,12,14
11-12-2025,Andhra Pradesh,Srikakulam,532211,7,11
11-12-2025,Andhra Pradesh,Srikakulam,532212,3,3
11-12-2025,Andhra Pradesh,Srikakulam,532219,0,4
11-12-2025,Andhra Pradesh,Srikakulam,532222,8,10
11-12-2025,Andhra Pradesh,Srikakulam,532242,1,10
11-12-2025,Andhra Pradesh,Srikakulam,532291,2,7
11-12-2025,Andhra Pradesh,Srikakulam,532401,3,14
11-12-2025,Andhra Pradesh,Srikakulam,532402,3,4
11-12-2025,Andhra Pradesh,Srikakulam,532407,17,19
11-12-2025,Andhra Pradesh,Srikakulam,532408,7,6
11-12-2025,Andhra Pradesh,Srikakulam,532409,2,5
11-12-2025,Andhra Pradesh,Srikakulam,532445,2,6
11-12-2025,Andhra Pradesh,Srikakulam,532455,10,5
11-12-2025,Andhra Pradesh,Srikakulam,532459,6,5
12-12-2025,Andhra Pradesh,Srikakulam,532001,15,19
12-12-2025,Andhra Pradesh,Srikakulam,532005,3,3
12-12-2025,Andhra Pradesh,Srikakulam,532123,5,9
12-12-2025,Andhra Pradesh,Srikakulam,532168,12,17
12-12-2025,Andhra Pradesh,Srikakulam,532185,20,16
12-12-2025,Andhra Pradesh,Srikakulam,532213,1,4
12-12-2025,Andhra Pradesh,Srikakulam,532215,2,6
12-12-2025,Andhra Pradesh,Srikakulam,532216,3,1
12-12-2025,Andhra Pradesh,Srikakulam,532218,5,7
12-12-2025,Andhra Pradesh,Srikakulam,532290,1,3
12-12-2025,Andhra Pradesh,Srikakulam,532292,2,1
12-12-2025,Andhra Pradesh,Srikakulam,532322,3,3
12-12-2025,Andhra Pradesh,Srikakulam,532401,9,3
12-12-2025,Andhra Pradesh,Srikakulam,532403,7,9
12-12-2025,Andhra Pradesh,Srikakulam,532407,10,14
12-12-2025,Andhra Pradesh,Srikakulam,532408,1,9
12-12-2025,Andhra Pradesh,Srikakulam,532432,0,1
12-12-2025,Andhra Pradesh,Srikakulam,532458,2,7
22-12-2025,Andhra Pradesh,Srikakulam,532127,34,16
22-12-2025,Andhra Pradesh,Srikakulam,532168,17,16
22-12-2025,Andhra Pradesh,Srikakulam,532201,25,22
22-12-2025,Andhra Pradesh,Srikakulam,532242,24,3
22-12-2025,Andhra Pradesh,Srikakulam,532264,8,5
22-12-2025,Andhra Pradesh,Srikakulam,532292,3,2
22-12-2025,Andhra Pradesh,Srikakulam,532401,16,9
22-12-2025,Andhra Pradesh,Srikakulam,532404,2,3
22-12-2025,Andhra Pradesh,Srikakulam,532407,22,29
22-12-2025,Andhra Pradesh,Srikakulam,532408,3,2
22-12-2025,Andhra Pradesh,Srikakulam,532440,25,18
22-12-2025,Andhra Pradesh,Srikakulam,532474,7,4
09-10-2025,Andhra Pradesh,Srikakulam,532402,1,8
09-10-2025,Andhra Pradesh,Srikakulam,532408,2,10
09-10-2025,Andhra Pradesh,Srikakulam,532426,1,7
09-10-2025,Andhra Pradesh,Srikakulam,532440,6,12
09-10-2025,Andhra Pradesh,Srikakulam,532443,1,11
09-10-2025,Andhra Pradesh,Srikakulam,532460,9,22
10-10-2025,Andhra Pradesh,Srikakulam,532190,11,6
10-10-2025,Andhra Pradesh,Srikakulam,532195,15,39
10-10-2025,Andhra Pradesh,Srikakulam,532216,4,4
10-10-2025,Andhra Pradesh,Srikakulam,532263,1,3
10-10-2025,Andhra Pradesh,Srikakulam,532401,8,7
10-10-2025,Andhra Pradesh,Srikakulam,532402,2,8
10-10-2025,Andhra Pradesh,Srikakulam,532408,4,13
10-10-2025,Andhra Pradesh,Srikakulam,532409,4,11
10-10-2025,Andhra Pradesh,Srikakulam,532421,3,17
10-10-2025,Andhra Pradesh,Srikakulam,532426,1,5
10-10-2025,Andhra Pradesh,Srikakulam,532429,3,6
10-10-2025,Andhra Pradesh,Srikakulam,532432,2,9
10-10-2025,Andhra Pradesh,Srikakulam,535557,0,2
09-10-2025,Andhra Pradesh,Srikakulam,532123,4,19
09-10-2025,Andhra Pradesh,Srikakulam,532127,7,13
09-10-2025,Andhra Pradesh,Srikakulam,532212,3,12
09-10-2025,Andhra Pradesh,Srikakulam,532218,7,16
09-10-2025,Andhra Pradesh,Srikakulam,532219,4,2
09-10-2025,Andhra Pradesh,Srikakulam,532284,3,10
09-10-2025,Andhra Pradesh,Srikakulam,532292,0,4
07-10-2025,Andhra Pradesh,Srikakulam,532123,6,6
07-10-2025,Andhra Pradesh,Srikakulam,532212,2,5
07-10-2025,Andhra Pradesh,Srikakulam,532220,3,8
07-10-2025,Andhra Pradesh,Srikakulam,532221,2,5
07-10-2025,Andhra Pradesh,Srikakulam,532242,8,36
07-10-2025,Andhra Pradesh,Srikakulam,532312,11,20
07-10-2025,Andhra Pradesh,Srikakulam,532405,1,11
07-10-2025,Andhra Pradesh,Srikakulam,532430,2,2
07-10-2025,Andhra Pradesh,Srikakulam,532443,3,17
07-10-2025,Andhra Pradesh,Srikakulam,532484,1,5
11-10-2025,Andhra Pradesh,Srikakulam,532001,1,4
11-10-2025,Andhra Pradesh,Srikakulam,532122,3,2
11-10-2025,Andhra Pradesh,Srikakulam,532123,3,5
11-10-2025,Andhra Pradesh,Srikakulam,532213,5,11
11-10-2025,Andhra Pradesh,Srikakulam,532214,2,7
11-10-2025,Andhra Pradesh,Srikakulam,532215,1,3
11-10-2025,Andhra Pradesh,Srikakulam,532221,0,2
11-10-2025,Andhra Pradesh,Srikakulam,532264,6,5
11-10-2025,Andhra Pradesh,Srikakulam,532292,4,4
11-10-2025,Andhra Pradesh,Srikakulam,532402,0,1
11-10-2025,Andhra Pradesh,Srikakulam,532409,5,8
11-10-2025,Andhra Pradesh,Srikakulam,532429,2,2
11-10-2025,Andhra Pradesh,Srikakulam,532430,4,3
11-10-2025,Andhra Pradesh,Srikakulam,532432,3,1
11-10-2025,Andhra Pradesh,Srikakulam,532440,8,5
11-10-2025,Andhra Pradesh,Srikakulam,532443,3,1
11-10-2025,Andhra Pradesh,Srikakulam,532445,3,10
11-10-2025,Andhra Pradesh,Srikakulam,532455,3,8
11-10-2025,Andhra Pradesh,Srikakulam,532457,8,9
11-10-2025,Andhra Pradesh,Srikakulam,532484,1,1
25-10-2025,Andhra Pradesh,Srikakulam,532001,21,2
25-10-2025,Andhra Pradesh,Srikakulam,532216,9,2
25-10-2025,Andhra Pradesh,Srikakulam,532222,32,6
25-10-2025,Andhra Pradesh,Srikakulam,532291,31,4
25-10-2025,Andhra Pradesh,Srikakulam,532322,26,7
25-10-2025,Andhra Pradesh,Srikakulam,532403,24,9
25-10-2025,Andhra Pradesh,Srikakulam,532409,6,3
25-10-2025,Andhra Pradesh,Srikakulam,532425,9,1
25-10-2025,Andhra Pradesh,Srikakulam,532428,13,13
25-10-2025,Andhra Pradesh,Srikakulam,532443,9,4
25-10-2025,Andhra Pradesh,Srikakulam,532455,19,4
25-10-2025,Andhra Pradesh,Srikakulam,532456,9,3
25-10-2025,Andhra Pradesh,Srikakulam,532461,3,0
25-10-2025,Andhra Pradesh,Srikakulam,535128,2,0
05-11-2025,Andhra Pradesh,Srikakulam,532123,0,9
05-11-2025,Andhra Pradesh,Srikakulam,532214,14,5
05-11-2025,Andhra Pradesh,Srikakulam,532222,6,4
05-11-2025,Andhra Pradesh,Srikakulam,532292,1,2
05-11-2025,Andhra Pradesh,Srikakulam,532430,2,3
05-11-2025,Andhra Pradesh,Srikakulam,532440,22,17
05-11-2025,Andhra Pradesh,Srikakulam,532445,2,2
05-11-2025,Andhra Pradesh,Srikakulam,532459,9,8
09-11-2025,Andhra Pradesh,Srikakulam,532168,2,0
09-11-2025,Andhra Pradesh,Srikakulam,532222,1,0
09-11-2025,Andhra Pradesh,Srikakulam,532322,2,0
09-11-2025,Andhra Pradesh,Srikakulam,532407,2,0
09-11-2025,Andhra Pradesh,Srikakulam,532409,0,1
08-11-2025,Andhra Pradesh,Srikakulam,532190,3,0
08-11-2025,Andhra Pradesh,Srikakulam,532195,8,4
08-11-2025,Andhra Pradesh,Srikakulam,532213,6,6
08-11-2025,Andhra Pradesh,Srikakulam,532219,0,1
08-11-2025,Andhra Pradesh,Srikakulam,532220,2,2
08-11-2025,Andhra Pradesh,Srikakulam,532221,6,5
08-11-2025,Andhra Pradesh,Srikakulam,532222,4,3
08-11-2025,Andhra Pradesh,Srikakulam,532264,3,0
08-11-2025,Andhra Pradesh,Srikakulam,532290,1,3
08-11-2025,Andhra Pradesh,Srikakulam,532291,0,2
08-11-2025,Andhra Pradesh,Srikakulam,532312,2,2
08-11-2025,Andhra Pradesh,Srikakulam,532406,2,0
08-11-2025,Andhra Pradesh,Srikakulam,532410,1,2
08-11-2025,Andhra Pradesh,Srikakulam,532427,0,1
08-11-2025,Andhra Pradesh,Srikakulam,532430,3,3
08-11-2025,Andhra Pradesh,Srikakulam,532456,2,0
08-11-2025,Andhra Pradesh,Srikakulam,532459,5,2
08-11-2025,Andhra Pradesh,Srikakulam,532460,4,5
20-11-2025,Andhra Pradesh,Srikakulam,532201,47,23
20-11-2025,Andhra Pradesh,Srikakulam,532211,10,7
20-11-2025,Andhra Pradesh,Srikakulam,532404,21,5
20-11-2025,Andhra Pradesh,Srikakulam,532405,17,8
20-11-2025,Andhra Pradesh,Srikakulam,532408,8,7
20-11-2025,Andhra Pradesh,Srikakulam,532427,9,4
20-11-2025,Andhra Pradesh,Srikakulam,532445,19,8
20-11-2025,Andhra Pradesh,Srikakulam,532484,6,6
15-11-2025,Andhra Pradesh,Srikakulam,532123,11,9
15-11-2025,Andhra Pradesh,Srikakulam,532168,18,12
15-11-2025,Andhra Pradesh,Srikakulam,532213,5,5
15-11-2025,Andhra Pradesh,Srikakulam,532216,0,1
15-11-2025,Andhra Pradesh,Srikakulam,532219,2,0
15-11-2025,Andhra Pradesh,Srikakulam,532220,2,1
15-11-2025,Andhra Pradesh,Srikakulam,532264,4,1
