date,state,district,pincode,bio_age_5_17,bio_age_17_
12-06-2025,Andhra Pradesh,Visakhapatnam,531126,25,7
12-06-2025,Andhra Pradesh,Visakhapatnam,531149,68,32
13-06-2025,Andhra Pradesh,Visakhapatnam,530001,45,22
13-06-2025,Andhra Pradesh,Visakhapatnam,530004,34,16
13-06-2025,Andhra Pradesh,Visakhapatnam,530031,11,1
13-06-2025,Andhra Pradesh,Visakhapatnam,531001,59,9
13-06-2025,Andhra Pradesh,Visakhapatnam,531022,16,3
13-06-2025,Andhra Pradesh,Visakhapatnam,531024,51,13
13-06-2025,Andhra Pradesh,Visakhapatnam,531026,23,2
13-06-2025,Andhra Pradesh,Visakhapatnam,531030,45,28
13-06-2025,Andhra Pradesh,Visakhapatnam,531035,25,18
13-06-2025,Andhra Pradesh,Visakhapatnam,531060,4,3
13-06-2025,Andhra Pradesh,Visakhapatnam,531075,8,0
13-06-2025,Andhra Pradesh,Visakhapatnam,531116,55,22
13-06-2025,Andhra Pradesh,Visakhapatnam,531117,18,11
13-06-2025,Andhra Pradesh,Visakhapatnam,531127,24,2
13-06-2025,Andhra Pradesh,Visakhapatnam,535250,2,0
11-06-2025,Andhra Pradesh,Visakhapatnam,530001,68,16
11-06-2025,Andhra Pradesh,Visakhapatnam,530004,21,5
11-06-2025,Andhra Pradesh,Visakhapatnam,530008,58,16
11-06-2025,Andhra Pradesh,Visakhapatnam,530009,4,3
11-06-2025,Andhra Pradesh,Visakhapatnam,530012,14,14
11-06-2025,Andhra Pradesh,Visakhapatnam,530014,1,0
11-06-2025,Andhra Pradesh,Visakhapatnam,530016,34,26
11-06-2025,Andhra Pradesh,Visakhapatnam,530026,61,23
11-06-2025,Andhra Pradesh,Visakhapatnam,530041,13,12
11-06-2025,Andhra Pradesh,Visakhapatnam,530046,44,12
11-06-2025,Andhra Pradesh,Visakhapatnam,531020,32,2
11-06-2025,Andhra Pradesh,Visakhapatnam,531023,8,0
11-06-2025,Andhra Pradesh,Visakhapatnam,531026,18,10
11-06-2025,Andhra Pradesh,Visakhapatnam,531029,52,17
11-06-2025,Andhra Pradesh,Visakhapatnam,531032,30,10
11-06-2025,Andhra Pradesh,Visakhapatnam,531036,35,17
11-06-2025,Andhra Pradesh,Visakhapatnam,531115,30,8
11-06-2025,Andhra Pradesh,Visakhapatnam,531126,35,12
11-06-2025,Andhra Pradesh,Visakhapatnam,531162,44,15
11-06-2025,Andhra Pradesh,Visakhapatnam,531219,23,4
11-06-2025,Andhra Pradesh,Visakhapatnam,535250,1,0
11-06-2025,Andhra Pradesh,Visakhapatnam,535273,2,3
06-07-2025,Andhra Pradesh,Visakhapatnam,530002,1,2
06-07-2025,Andhra Pradesh,Visakhapatnam,530007,1,1
06-07-2025,Andhra Pradesh,Visakhapatnam,530008,3,3
06-07-2025,Andhra Pradesh,Visakhapatnam,531077,0,1
06-07-2025,Andhra Pradesh,Visakhapatnam,531116,1,1
07-07-2025,Andhra Pradesh,Visakhapatnam,530012,2,8
07-07-2025,Andhra Pradesh,Visakhapatnam,530017,12,15
07-07-2025,Andhra Pradesh,Visakhapatnam,530026,13,16
07-07-2025,Andhra Pradesh,Visakhapatnam,530043,1,2
07-07-2025,Andhra Pradesh,Visakhapatnam,531001,11,12
07-07-2025,Andhra Pradesh,Visakhapatnam,531011,6,7
07-07-2025,Andhra Pradesh,Visakhapatnam,531019,3,2
07-07-2025,Andhra Pradesh,Visakhapatnam,531025,6,9
07-07-2025,Andhra Pradesh,Visakhapatnam,531026,8,5
07-07-2025,Andhra Pradesh,Visakhapatnam,531029,7,20
07-07-2025,Andhra Pradesh,Visakhapatnam,531030,2,8
07-07-2025,Andhra Pradesh,Visakhapatnam,531036,4,8
07-07-2025,Andhra Pradesh,Visakhapatnam,531040,29,15
07-07-2025,Andhra Pradesh,Visakhapatnam,531081,5,11
07-07-2025,Andhra Pradesh,Visakhapatnam,531084,5,7
07-07-2025,Andhra Pradesh,Visakhapatnam,531163,12,21
07-07-2025,Andhra Pradesh,Visakhapatnam,531173,10,14
08-07-2025,Andhra Pradesh,Visakhapatnam,530001,11,15
08-07-2025,Andhra Pradesh,Visakhapatnam,530002,3,8
08-07-2025,Andhra Pradesh,Visakhapatnam,530007,3,6
08-07-2025,Andhra Pradesh,Visakhapatnam,530022,2,6
08-07-2025,Andhra Pradesh,Visakhapatnam,530027,5,10
08-07-2025,Andhra Pradesh,Visakhapatnam,530040,3,6
08-07-2025,Andhra Pradesh,Visakhapatnam,531002,1,4
08-07-2025,Andhra Pradesh,Visakhapatnam,531023,3,1
08-07-2025,Andhra Pradesh,Visakhapatnam,531024,0,3
08-07-2025,Andhra Pradesh,Visakhapatnam,531034,2,4
08-07-2025,Andhra Pradesh,Visakhapatnam,531036,4,9
08-07-2025,Andhra Pradesh,Visakhapatnam,531077,3,2
08-07-2025,Andhra Pradesh,Visakhapatnam,531085,0,3
08-07-2025,Andhra Pradesh,Visakhapatnam,531105,10,9
08-07-2025,Andhra Pradesh,Visakhapatnam,531219,0,3
23-06-2025,Andhra Pradesh,Visakhapatnam,530007,1,5
23-06-2025,Andhra Pradesh,Visakhapatnam,530027,7,9
23-06-2025,Andhra Pradesh,Visakhapatnam,530040,11,16
23-06-2025,Andhra Pradesh,Visakhapatnam,530041,6,5
23-06-2025,Andhra Pradesh,Visakhapatnam,530044,4,14
23-06-2025,Andhra Pradesh,Visakhapatnam,530047,2,5
23-06-2025,Andhra Pradesh,Visakhapatnam,530048,12,10
23-06-2025,Andhra Pradesh,Visakhapatnam,530052,1,4
23-06-2025,Andhra Pradesh,Visakhapatnam,531035,5,8
23-06-2025,Andhra Pradesh,Visakhapatnam,531082,2,0
23-06-2025,Andhra Pradesh,Visakhapatnam,531083,3,6
23-06-2025,Andhra Pradesh,Visakhapatnam,531111,27,28
23-06-2025,Andhra Pradesh,Visakhapatnam,531114,8,6
23-06-2025,Andhra Pradesh,Visakhapatnam,531116,15,13
23-06-2025,Andhra Pradesh,Visakhapatnam,531163,13,23
23-06-2025,Andhra Pradesh,Visakhapatnam,535183,3,1
22-06-2025,Andhra Pradesh,Visakhapatnam,530016,6,4
22-06-2025,Andhra Pradesh,Visakhapatnam,530018,0,1
22-06-2025,Andhra Pradesh,Visakhapatnam,530040,8,5
22-06-2025,Andhra Pradesh,Visakhapatnam,530046,1,3
22-06-2025,Andhra Pradesh,Visakhapatnam,531033,4,2
22-06-2025,Andhra Pradesh,Visakhapatnam,535145,3,1
25-06-2025,Andhra Pradesh,Visakhapatnam,530004,5,2
25-06-2025,Andhra Pradesh,Visakhapatnam,530007,0,5
25-06-2025,Andhra Pradesh,Visakhapatnam,530028,5,5
25-06-2025,Andhra Pradesh,Visakhapatnam,530041,2,8
25-06-2025,Andhra Pradesh,Visakhapatnam,530048,5,12
25-06-2025,Andhra Pradesh,Visakhapatnam,530049,2,1
25-06-2025,Andhra Pradesh,Visakhapatnam,530053,0,1
25-06-2025,Andhra Pradesh,Visakhapatnam,531001,25,13
25-06-2025,Andhra Pradesh,Visakhapatnam,531026,3,4
25-06-2025,Andhra Pradesh,Visakhapatnam,531030,2,5
25-06-2025,Andhra Pradesh,Visakhapatnam,531035,25,18
25-06-2025,Andhra Pradesh,Visakhapatnam,531040,29,9
25-06-2025,Andhra Pradesh,Visakhapatnam,531081,8,13
25-06-2025,Andhra Pradesh,Visakhapatnam,531083,0,2
25-06-2025,Andhra Pradesh,Visakhapatnam,531114,7,5
25-06-2025,Andhra Pradesh,Visakhapatnam,531133,32,22
25-06-2025,Andhra Pradesh,Visakhapatnam,531151,19,14
25-06-2025,Andhra Pradesh,Visakhapatnam,531163,7,13
25-06-2025,Andhra Pradesh,Visakhapatnam,535145,7,19
25-06-2025,Andhra Pradesh,Visakhapatnam,535273,3,9
09-07-2025,Andhra Pradesh,Visakhapatnam,530008,5,13
09-07-2025,Andhra Pradesh,Visakhapatnam,530009,1,2
09-07-2025,Andhra Pradesh,Visakhapatnam,530011,1,4
09-07-2025,Andhra Pradesh,Visakhapatnam,530020,1,2
09-07-2025,Andhra Pradesh,Visakhapatnam,530043,0,2
09-07-2025,Andhra Pradesh,Visakhapatnam,530051,4,0
09-07-2025,Andhra Pradesh,Visakhapatnam,530052,2,1
09-07-2025,Andhra Pradesh,Visakhapatnam,531002,0,2
09-07-2025,Andhra Pradesh,Visakhapatnam,531011,0,2
09-07-2025,Andhra Pradesh,Visakhapatnam,531028,0,5
09-07-2025,Andhra Pradesh,Visakhapatnam,531036,5,11
09-07-2025,Andhra Pradesh,Visakhapatnam,531060,1,2
09-07-2025,Andhra Pradesh,Visakhapatnam,531077,9,11
09-07-2025,Andhra Pradesh,Visakhapatnam,531084,2,3
09-07-2025,Andhra Pradesh,Visakhapatnam,531105,4,12
09-07-2025,Andhra Pradesh,Visakhapatnam,531113,3,7
09-07-2025,Andhra Pradesh,Visakhapatnam,531114,4,4
09-07-2025,Andhra Pradesh,Visakhapatnam,531127,1,1
09-07-2025,Andhra Pradesh,Visakhapatnam,531133,13,12
09-07-2025,Andhra Pradesh,Visakhapatnam,531149,7,12
09-07-2025,Andhra Pradesh,Visakhapatnam,531173,4,2
09-07-2025,Andhra Pradesh,Visakhapatnam,535005,0,1
09-07-2025,Andhra Pradesh,Visakhapatnam,535145,6,13
10-07-2025,Andhra Pradesh,Visakhapatnam,530005,1,4
10-07-2025,Andhra Pradesh,Visakhapatnam,530012,2,0
10-07-2025,Andhra Pradesh,Visakhapatnam,530026,7,20
10-07-2025,Andhra Pradesh,Visakhapatnam,530027,2,7
10-07-2025,Andhra Pradesh,Visakhapatnam,530049,0,1
10-07-2025,Andhra Pradesh,Visakhapatnam,530051,1,4
10-07-2025,Andhra Pradesh,Visakhapatnam,531001,7,13
10-07-2025,Andhra Pradesh,Visakhapatnam,531002,3,8
10-07-2025,Andhra Pradesh,Visakhapatnam,531011,2,2
10-07-2025,Andhra Pradesh,Visakhapatnam,531029,5,13
10-07-2025,Andhra Pradesh,Visakhapatnam,531031,3,1
10-07-2025,Andhra Pradesh,Visakhapatnam,531033,2,5
10-07-2025,Andhra Pradesh,Visakhapatnam,531034,2,1
10-07-2025,Andhra Pradesh,Visakhapatnam,531060,0,1
10-07-2025,Andhra Pradesh,Visakhapatnam,531077,9,6
10-07-2025,Andhra Pradesh,Visakhapatnam,531105,4,11
10-07-2025,Andhra Pradesh,Visakhapatnam,531133,4,10
10-07-2025,Andhra Pradesh,Visakhapatnam,531149,1,13
10-07-2025,Andhra Pradesh,Visakhapatnam,531163,1,7
27-07-2025,Andhra Pradesh,Visakhapatnam,530024,2,0
27-07-2025,Andhra Pradesh,Visakhapatnam,530027,1,2
27-07-2025,Andhra Pradesh,Visakhapatnam,530028,0,1
27-07-2025,Andhra Pradesh,Visakhapatnam,530041,1,3
27-07-2025,Andhra Pradesh,Visakhapatnam,530048,3,0
27-07-2025,Andhra Pradesh,Visakhapatnam,531022,0,1
27-07-2025,Andhra Pradesh,Visakhapatnam,531024,0,1
26-07-2025,Andhra Pradesh,Visakhapatnam,530002,1,6
26-07-2025,Andhra Pradesh,Visakhapatnam,530004,2,4
26-07-2025,Andhra Pradesh,Visakhapatnam,530018,3,3
26-07-2025,Andhra Pradesh,Visakhapatnam,530028,2,2
26-07-2025,Andhra Pradesh,Visakhapatnam,530043,0,1
26-07-2025,Andhra Pradesh,Visakhapatnam,530045,5,1
26-07-2025,Andhra Pradesh,Visakhapatnam,530049,0,1
26-07-2025,Andhra Pradesh,Visakhapatnam,531028,1,0
26-07-2025,Andhra Pradesh,Visakhapatnam,531029,5,18
26-07-2025,Andhra Pradesh,Visakhapatnam,531036,3,5
26-07-2025,Andhra Pradesh,Visakhapatnam,531055,4,3
26-07-2025,Andhra Pradesh,Visakhapatnam,531127,2,1
26-07-2025,Andhra Pradesh,Visakhapatnam,531162,1,0
26-07-2025,Andhra Pradesh,Visakhapatnam,531173,1,7
26-07-2025,Andhra Pradesh,Visakhapatnam,535183,0,1
26-07-2025,Andhra Pradesh,Visakhapatnam,535250,0,1
24-07-2025,Andhra Pradesh,Visakhapatnam,530001,8,14
24-07-2025,Andhra Pradesh,Visakhapatnam,530003,0,1
24-07-2025,Andhra Pradesh,Visakhapatnam,531027,3,7
24-07-2025,Andhra Pradesh,Visakhapatnam,531031,2,4
24-07-2025,Andhra Pradesh,Visakhapatnam,531035,1,8
24-07-2025,Andhra Pradesh,Visakhapatnam,531036,2,9
24-07-2025,Andhra Pradesh,Visakhapatnam,531060,3,4
24-07-2025,Andhra Pradesh,Visakhapatnam,531083,4,2
24-07-2025,Andhra Pradesh,Visakhapatnam,531084,5,2
24-07-2025,Andhra Pradesh,Visakhapatnam,531149,8,14
02-08-2025,Andhra Pradesh,Visakhapatnam,530004,2,4
02-08-2025,Andhra Pradesh,Visakhapatnam,530008,2,3
02-08-2025,Andhra Pradesh,Visakhapatnam,530020,1,3
02-08-2025,Andhra Pradesh,Visakhapatnam,530043,1,1
02-08-2025,Andhra Pradesh,Visakhapatnam,530045,3,0
02-08-2025,Andhra Pradesh,Visakhapatnam,530046,8,4
02-08-2025,Andhra Pradesh,Visakhapatnam,531001,5,7
02-08-2025,Andhra Pradesh,Visakhapatnam,531019,2,1
02-08-2025,Andhra Pradesh,Visakhapatnam,531022,0,3
02-08-2025,Andhra Pradesh,Visakhapatnam,531026,0,2
02-08-2025,Andhra Pradesh,Visakhapatnam,531031,6,1
02-08-2025,Andhra Pradesh,Visakhapatnam,531033,4,1
02-08-2025,Andhra Pradesh,Visakhapatnam,531111,11,5
02-08-2025,Andhra Pradesh,Visakhapatnam,531151,7,7
01-08-2025,Andhra Pradesh,Visakhapatnam,530011,2,8
01-08-2025,Andhra Pradesh,Visakhapatnam,530044,2,5
01-08-2025,Andhra Pradesh,Visakhapatnam,530046,5,9
01-08-2025,Andhra Pradesh,Visakhapatnam,530051,0,4
01-08-2025,Andhra Pradesh,Visakhapatnam,531002,3,1
01-08-2025,Andhra Pradesh,Visakhapatnam,531019,1,4
01-08-2025,Andhra Pradesh,Visakhapatnam,531021,1,4
01-08-2025,Andhra Pradesh,Visakhapatnam,531022,0,3
01-08-2025,Andhra Pradesh,Visakhapatnam,531024,8,5
01-08-2025,Andhra Pradesh,Visakhapatnam,531114,1,3
01-08-2025,Andhra Pradesh,Visakhapatnam,531115,1,2
01-08-2025,Andhra Pradesh,Visakhapatnam,531116,6,6
01-08-2025,Andhra Pradesh,Visakhapatnam,531126,3,4
23-07-2025,Andhra Pradesh,Visakhapatnam,530008,6,1
23-07-2025,Andhra Pradesh,Visakhapatnam,530012,3,17
23-07-2025,Andhra Pradesh,Visakhapatnam,530013,2,5
23-07-2025,Andhra Pradesh,Visakhapatnam,530027,9,14
23-07-2025,Andhra Pradesh,Visakhapatnam,530032,1,0
23-07-2025,Andhra Pradesh,Visakhapatnam,531001,9,6
23-07-2025,Andhra Pradesh,Visakhapatnam,531002,2,4
23-07-2025,Andhra Pradesh,Visakhapatnam,531020,1,2
23-07-2025,Andhra Pradesh,Visakhapatnam,531024,8,3
23-07-2025,Andhra Pradesh,Visakhapatnam,531025,4,6
23-07-2025,Andhra Pradesh,Visakhapatnam,531027,4,3
23-07-2025,Andhra Pradesh,Visakhapatnam,531028,5,10
23-07-2025,Andhra Pradesh,Visakhapatnam,531031,2,2
23-07-2025,Andhra Pradesh,Visakhapatnam,531032,5,4
23-07-2025,Andhra Pradesh,Visakhapatnam,531036,7,8
23-07-2025,Andhra Pradesh,Visakhapatnam,531084,2,3
23-07-2025,Andhra Pradesh,Visakhapatnam,531116,32,18
23-07-2025,Andhra Pradesh,Visakhapatnam,531127,3,7
23-07-2025,Andhra Pradesh,Visakhapatnam,535273,1,3
25-07-2025,Andhra Pradesh,Visakhapatnam,530001,8,8
25-07-2025,Andhra Pradesh,Visakhapatnam,530024,1,0
25-07-2025,Andhra Pradesh,Visakhapatnam,530026,7,8
25-07-2025,Andhra Pradesh,Visakhapatnam,531001,15,9
25-07-2025,Andhra Pradesh,Visakhapatnam,531027,3,4
25-07-2025,Andhra Pradesh,Visakhapatnam,531035,2,2
25-07-2025,Andhra Pradesh,Visakhapatnam,531055,5,14
25-07-2025,Andhra Pradesh,Visakhapatnam,531060,2,1
25-07-2025,Andhra Pradesh,Visakhapatnam,531061,5,4
25-07-2025,Andhra Pradesh,Visakhapatnam,531117,1,3
25-07-2025,Andhra Pradesh,Visakhapatnam,531151,6,11
25-07-2025,Andhra Pradesh,Visakhapatnam,531162,4,9
30-07-2025,Andhra Pradesh,Visakhapatnam,530002,0,6
30-07-2025,Andhra Pradesh,Visakhapatnam,530004,3,8
30-07-2025,Andhra Pradesh,Visakhapatnam,530016,9,11
30-07-2025,Andhra Pradesh,Visakhapatnam,530024,0,2
30-07-2025,Andhra Pradesh,Visakhapatnam,530046,5,7
30-07-2025,Andhra Pradesh,Visakhapatnam,530047,1,2
30-07-2025,Andhra Pradesh,Visakhapatnam,530051,1,2
30-07-2025,Andhra Pradesh,Visakhapatnam,531002,1,2
30-07-2025,Andhra Pradesh,Visakhapatnam,531021,1,3
30-07-2025,Andhra Pradesh,Visakhapatnam,531022,0,3
30-07-2025,Andhra Pradesh,Visakhapatnam,531030,1,5
30-07-2025,Andhra Pradesh,Visakhapatnam,531031,3,2
30-07-2025,Andhra Pradesh,Visakhapatnam,531032,2,8
30-07-2025,Andhra Pradesh,Visakhapatnam,531036,1,14
30-07-2025,Andhra Pradesh,Visakhapatnam,531061,2,3
30-07-2025,Andhra Pradesh,Visakhapatnam,531085,2,4
30-07-2025,Andhra Pradesh,Visakhapatnam,531105,3,7
30-07-2025,Andhra Pradesh,Visakhapatnam,531126,5,6
30-07-2025,Andhra Pradesh,Visakhapatnam,535005,0,1
31-07-2025,Andhra Pradesh,Visakhapatnam,530001,8,9
31-07-2025,Andhra Pradesh,Visakhapatnam,530009,0,3
31-07-2025,Andhra Pradesh,Visakhapatnam,530016,3,9
31-07-2025,Andhra Pradesh,Visakhapatnam,530028,2,1
31-07-2025,Andhra Pradesh,Visakhapatnam,530040,3,12
31-07-2025,Andhra Pradesh,Visakhapatnam,530041,3,5
31-07-2025,Andhra Pradesh,Visakhapatnam,530047,1,3
31-07-2025,Andhra Pradesh,Visakhapatnam,531001,7,8
31-07-2025,Andhra Pradesh,Visakhapatnam,531025,1,3
31-07-2025,Andhra Pradesh,Visakhapatnam,531027,0,1
31-07-2025,Andhra Pradesh,Visakhapatnam,531030,4,1
31-07-2025,Andhra Pradesh,Visakhapatnam,531040,10,10
31-07-2025,Andhra Pradesh,Visakhapatnam,531060,1,0
31-07-2025,Andhra Pradesh,Visakhapatnam,531116,8,9
31-07-2025,Andhra Pradesh,Visakhapatnam,531133,4,9
31-07-2025,Andhra Pradesh,Visakhapatnam,531173,3,6
31-07-2025,Andhra Pradesh,Visakhapatnam,535273,0,1
04-08-2025,Andhra Pradesh,Visakhapatnam,530003,1,4
04-08-2025,Andhra Pradesh,Visakhapatnam,530008,9,17
04-08-2025,Andhra Pradesh,Visakhapatnam,530017,9,19
04-08-2025,Andhra Pradesh,Visakhapatnam,530018,4,10
04-08-2025,Andhra Pradesh,Visakhapatnam,530027,8,10
04-08-2025,Andhra Pradesh,Visakhapatnam,530031,0,1
04-08-2025,Andhra Pradesh,Visakhapatnam,530045,1,6
04-08-2025,Andhra Pradesh,Visakhapatnam,530047,5,4
04-08-2025,Andhra Pradesh,Visakhapatnam,531001,12,6
04-08-2025,Andhra Pradesh,Visakhapatnam,531022,0,2
04-08-2025,Andhra Pradesh,Visakhapatnam,531023,2,0
04-08-2025,Andhra Pradesh,Visakhapatnam,531025,7,5
04-08-2025,Andhra Pradesh,Visakhapatnam,531034,1,2
04-08-2025,Andhra Pradesh,Visakhapatnam,531036,6,9
04-08-2025,Andhra Pradesh,Visakhapatnam,531055,3,6
04-08-2025,Andhra Pradesh,Visakhapatnam,531173,4,11
04-08-2025,Andhra Pradesh,Visakhapatnam,533483,0,1
04-08-2025,Andhra Pradesh,Visakhapatnam,535005,0,2
07-08-2025,Andhra Pradesh,Visakhapatnam,530002,2,2
07-08-2025,Andhra Pradesh,Visakhapatnam,530013,0,8
07-08-2025,Andhra Pradesh,Visakhapatnam,530016,7,13
07-08-2025,Andhra Pradesh,Visakhapatnam,530018,1,7
07-08-2025,Andhra Pradesh,Visakhapatnam,530027,5,4
07-08-2025,Andhra Pradesh,Visakhapatnam,530028,0,1
07-08-2025,Andhra Pradesh,Visakhapatnam,530031,1,3
07-08-2025,Andhra Pradesh,Visakhapatnam,530048,3,3
07-08-2025,Andhra Pradesh,Visakhapatnam,531019,3,2
07-08-2025,Andhra Pradesh,Visakhapatnam,531055,2,7
07-08-2025,Andhra Pradesh,Visakhapatnam,531084,4,0
07-08-2025,Andhra Pradesh,Visakhapatnam,531116,3,5
07-08-2025,Andhra Pradesh,Visakhapatnam,531133,10,5
07-08-2025,Andhra Pradesh,Visakhapatnam,535250,0,1
10-08-2025,Andhra Pradesh,Visakhapatnam,530002,1,1
10-08-2025,Andhra Pradesh,Visakhapatnam,530004,1,0
10-08-2025,Andhra Pradesh,Visakhapatnam,530011,1,2
10-08-2025,Andhra Pradesh,Visakhapatnam,530017,5,1
10-08-2025,Andhra Pradesh,Visakhapatnam,530018,3,0
10-08-2025,Andhra Pradesh,Visakhapatnam,530045,2,1
10-08-2025,Andhra Pradesh,Visakhapatnam,530047,3,0
10-08-2025,Andhra Pradesh,Visakhapatnam,530051,2,2
10-08-2025,Andhra Pradesh,Visakhapatnam,531028,1,1
11-08-2025,Andhra Pradesh,Visakhapatnam,531127,0,2
11-08-2025,Andhra Pradesh,Visakhapatnam,531133,5,6
11-08-2025,Andhra Pradesh,Visakhapatnam,531162,5,6
11-08-2025,Andhra Pradesh,Visakhapatnam,531219,2,4
11-08-2025,Andhra Pradesh,Visakhapatnam,535145,6,11
12-08-2025,Andhra Pradesh,Visakhapatnam,530012,4,8
12-08-2025,Andhra Pradesh,Visakhapatnam,530013,3,5
12-08-2025,Andhra Pradesh,Visakhapatnam,530027,4,9
12-08-2025,Andhra Pradesh,Visakhapatnam,531011,1,8
12-08-2025,Andhra Pradesh,Visakhapatnam,531023,0,1
12-08-2025,Andhra Pradesh,Visakhapatnam,531026,1,9
12-08-2025,Andhra Pradesh,Visakhapatnam,531033,2,4
12-08-2025,Andhra Pradesh,Visakhapatnam,531034,1,3
12-08-2025,Andhra Pradesh,Visakhapatnam,531055,5,8
12-08-2025,Andhra Pradesh,Visakhapatnam,531061,1,7
12-08-2025,Andhra Pradesh,Visakhapatnam,531084,0,3
12-08-2025,Andhra Pradesh,Visakhapatnam,531126,1,6
12-08-2025,Andhra Pradesh,Visakhapatnam,531133,0,1
12-08-2025,Andhra Pradesh,Visakhapatnam,531173,5,8
12-08-2025,Andhra Pradesh,Visakhapatnam,535005,1,3
12-08-2025,Andhra Pradesh,Visakhapatnam,535250,1,1
11-08-2025,Andhra Pradesh,Visakhapatnam,530003,0,7
11-08-2025,Andhra Pradesh,Visakhapatnam,530011,5,8
11-08-2025,Andhra Pradesh,Visakhapatnam,530018,2,5
11-08-2025,Andhra Pradesh,Visakhapatnam,530031,0,1
11-08-2025,Andhra Pradesh,Visakhapatnam,530032,1,0
11-08-2025,Andhra Pradesh,Visakhapatnam,530044,2,4
11-08-2025,Andhra Pradesh,Visakhapatnam,530047,3,2
11-08-2025,Andhra Pradesh,Visakhapatnam,531001,5,4
11-08-2025,Andhra Pradesh,Visakhapatnam,531024,0,6
11-08-2025,Andhra Pradesh,Visakhapatnam,531025,2,0
11-08-2025,Andhra Pradesh,Visakhapatnam,531031,0,2
11-08-2025,Andhra Pradesh,Visakhapatnam,531035,2,6
11-08-2025,Andhra Pradesh,Visakhapatnam,531055,3,9
11-08-2025,Andhra Pradesh,Visakhapatnam,531115,0,2
16-08-2025,Andhra Pradesh,Visakhapatnam,530003,1,4
16-08-2025,Andhra Pradesh,Visakhapatnam,530008,1,4
16-08-2025,Andhra Pradesh,Visakhapatnam,530020,1,1
16-08-2025,Andhra Pradesh,Visakhapatnam,530032,0,2
16-08-2025,Andhra Pradesh,Visakhapatnam,530044,2,3
16-08-2025,Andhra Pradesh,Visakhapatnam,531024,2,2
16-08-2025,Andhra Pradesh,Visakhapatnam,531025,0,1
16-08-2025,Andhra Pradesh,Visakhapatnam,531055,6,2
16-08-2025,Andhra Pradesh,Visakhapatnam,531075,0,1
16-08-2025,Andhra Pradesh,Visakhapatnam,531111,2,4
16-08-2025,Andhra Pradesh,Visakhapatnam,531151,6,5
16-08-2025,Andhra Pradesh,Visakhapatnam,531162,1,1
16-08-2025,Andhra Pradesh,Visakhapatnam,531219,1,0
16-08-2025,Andhra Pradesh,Visakhapatnam,535273,2,0
17-08-2025,Andhra Pradesh,Visakhapatnam,530009,2,0
17-08-2025,Andhra Pradesh,Visakhapatnam,530011,0,1
17-08-2025,Andhra Pradesh,Visakhapatnam,530012,3,1
17-08-2025,Andhra Pradesh,Visakhapatnam,530016,3,1
17-08-2025,Andhra Pradesh,Visakhapatnam,530041,1,0
17-08-2025,Andhra Pradesh,Visakhapatnam,530046,0,1
17-08-2025,Andhra Pradesh,Visakhapatnam,531011,1,0
15-08-2025,Andhra Pradesh,Visakhapatnam,531149,2,4
06-08-2025,Andhra Pradesh,Visakhapatnam,530016,6,9
06-08-2025,Andhra Pradesh,Visakhapatnam,530020,1,1
06-08-2025,Andhra Pradesh,Visakhapatnam,530022,3,1
06-08-2025,Andhra Pradesh,Visakhapatnam,530028,0,1
06-08-2025,Andhra Pradesh,Visakhapatnam,530041,4,1
06-08-2025,Andhra Pradesh,Visakhapatnam,530051,0,3
06-08-2025,Andhra Pradesh,Visakhapatnam,531001,7,8
06-08-2025,Andhra Pradesh,Visakhapatnam,531024,4,9
06-08-2025,Andhra Pradesh,Visakhapatnam,531025,9,2
06-08-2025,Andhra Pradesh,Visakhapatnam,531027,1,1
06-08-2025,Andhra Pradesh,Visakhapatnam,531033,4,3
06-08-2025,Andhra Pradesh,Visakhapatnam,531060,1,1
06-08-2025,Andhra Pradesh,Visakhapatnam,531061,2,1
06-08-2025,Andhra Pradesh,Visakhapatnam,531081,3,0
06-08-2025,Andhra Pradesh,Visakhapatnam,531084,0,2
06-08-2025,Andhra Pradesh,Visakhapatnam,531085,0,4
06-08-2025,Andhra Pradesh,Visakhapatnam,531118,1,0
06-08-2025,Andhra Pradesh,Visakhapatnam,531133,2,2
06-08-2025,Andhra Pradesh,Visakhapatnam,531219,4,4
06-08-2025,Andhra Pradesh,Visakhapatnam,535145,7,16
05-08-2025,Andhra Pradesh,Visakhapatnam,530003,0,2
05-08-2025,Andhra Pradesh,Visakhapatnam,530012,2,6
05-08-2025,Andhra Pradesh,Visakhapatnam,530017,4,8
05-08-2025,Andhra Pradesh,Visakhapatnam,530032,1,1
05-08-2025,Andhra Pradesh,Visakhapatnam,531002,4,2
05-08-2025,Andhra Pradesh,Visakhapatnam,531028,0,2
05-08-2025,Andhra Pradesh,Visakhapatnam,531031,2,4
05-08-2025,Andhra Pradesh,Visakhapatnam,531033,1,1
05-08-2025,Andhra Pradesh,Visakhapatnam,531111,14,10
05-08-2025,Andhra Pradesh,Visakhapatnam,531114,3,3
05-08-2025,Andhra Pradesh,Visakhapatnam,531126,3,4
05-08-2025,Andhra Pradesh,Visakhapatnam,535145,3,10
09-08-2025,Andhra Pradesh,Visakhapatnam,530004,0,1
09-08-2025,Andhra Pradesh,Visakhapatnam,530005,1,0
09-08-2025,Andhra Pradesh,Visakhapatnam,530041,3,1
09-08-2025,Andhra Pradesh,Visakhapatnam,530043,3,0
09-08-2025,Andhra Pradesh,Visakhapatnam,530044,1,6
09-08-2025,Andhra Pradesh,Visakhapatnam,530051,1,1
